CN,ZCTA
D0031,51654
D0031,68005
D0031,68007
D0031,68010
D0031,68016
D0031,68022
D0031,68023
D0031,68028
D0031,68046
D0031,68048
D0031,68058
D0031,68059
D0031,68064
D0031,68068
D0031,68069
D0031,68102
D0031,68104
D0031,68105
D0031,68106
D0031,68107
D0031,68108
D0031,68110
D0031,68111
D0031,68112
D0031,68113
D0031,68114
D0031,68116
D0031,68117
D0031,68118
D0031,68122
D0031,68123
D0031,68124
D0031,68127
D0031,68128
D0031,68130
D0031,68131
D0031,68132
D0031,68133
D0031,68134
D0031,68135
D0031,68136
D0031,68137
D0031,68138
D0031,68142
D0031,68144
D0031,68147
D0031,68152
D0031,68154
D0031,68157
D0031,68164
D0031,68178
D0031,68409
D0031,68413
D0031,68455
D0032,51446
D0032,51447
D0032,51521
D0032,51530
D0032,51531
D0032,51537
D0032,51543
D0032,51562
D0032,51565
D0032,51570
D0032,51577
D0032,51578
D0033,52001
D0033,52002
D0033,52003
D0033,52031
D0033,52033
D0033,52039
D0033,52040
D0033,52045
D0033,52046
D0033,52054
D0033,52065
D0033,52068
D0033,52073
D0033,52078
D0033,52079
D0033,52309
D0034,52030
D0034,52032
D0034,52037
D0034,52060
D0034,52074
D0034,52207
D0034,52254
D0034,52255
D0034,52323
D0034,52721
D0034,52722
D0034,52726
D0034,52728
D0034,52729
D0034,52731
D0034,52742
D0034,52745
D0034,52746
D0034,52747
D0034,52748
D0034,52751
D0034,52753
D0034,52756
D0034,52757
D0034,52758
D0034,52767
D0034,52768
D0034,52769
D0034,52773
D0034,52774
D0034,52777
D0034,52801
D0034,52802
D0034,52803
D0034,52804
D0034,52806
D0034,52807
D0035,50650
D0035,50654
D0035,52038
D0035,52041
D0035,52042
D0035,52050
D0035,52057
D0035,52076
D0035,52223
D0035,52237
D0035,52330
D0036,52064
D0036,52069
D0036,52070
D0036,52701
D0036,52727
D0036,52730
D0036,52732
D0036,52750
D0037,52101
D0037,52132
D0037,52136
D0037,52140
D0037,52144
D0037,52155
D0037,52161
D0037,52163
D0037,52165
D0037,52168
D0038,52201
D0038,52248
D0038,52335
D0038,52353
D0038,52359
D0038,52540
D0038,52737
D0038,52738
D0038,52739
D0039,52202
D0039,52203
D0039,52205
D0039,52206
D0039,52212
D0039,52213
D0039,52214
D0039,52216
D0039,52218
D0039,52219
D0039,52227
D0039,52228
D0039,52233
D0039,52253
D0039,52302
D0039,52305
D0039,52306
D0039,52307
D0039,52310
D0039,52312
D0039,52314
D0039,52315
D0039,52318
D0039,52320
D0039,52321
D0039,52324
D0039,52328
D0039,52332
D0039,52336
D0039,52338
D0039,52341
D0039,52351
D0039,52352
D0039,52362
D0039,52401
D0039,52402
D0039,52403
D0039,52404
D0039,52405
D0039,52411
D0040,52235
D0040,52240
D0040,52241
D0040,52242
D0040,52245
D0040,52246
D0040,52247
D0040,52317
D0040,52322
D0040,52325
D0040,52327
D0040,52333
D0040,52337
D0040,52340
D0040,52356
D0040,52358
D0040,52755
D0040,52772
D0040,52776
D0041,52556
D0041,52557
D0041,52567
D0041,52580
D0041,52585
D0041,52635
D0041,52651
D0042,52601
D0042,52621
D0042,52623
D0042,52637
D0042,52638
D0042,52641
D0042,52644
D0042,52645
D0042,52646
D0042,52647
D0042,52649
D0042,52650
D0042,52654
D0042,52655
D0042,52659
D0042,52660
D0043,52624
D0043,52625
D0043,52626
D0043,52627
D0043,52630
D0043,52639
D0043,52656
D0043,52657
D0043,52658
D0044,63005
D0044,63010
D0044,63011
D0044,63012
D0044,63016
D0044,63017
D0044,63021
D0044,63023
D0044,63026
D0044,63031
D0044,63033
D0044,63034
D0044,63038
D0044,63040
D0044,63041
D0044,63042
D0044,63043
D0044,63044
D0044,63045
D0044,63049
D0044,63051
D0044,63052
D0044,63053
D0044,63057
D0044,63074
D0044,63088
D0044,63101
D0044,63102
D0044,63103
D0044,63104
D0044,63105
D0044,63106
D0044,63107
D0044,63108
D0044,63109
D0044,63110
D0044,63111
D0044,63112
D0044,63113
D0044,63114
D0044,63115
D0044,63116
D0044,63117
D0044,63118
D0044,63119
D0044,63120
D0044,63121
D0044,63122
D0044,63123
D0044,63124
D0044,63125
D0044,63126
D0044,63127
D0044,63128
D0044,63129
D0044,63130
D0044,63131
D0044,63132
D0044,63133
D0044,63134
D0044,63135
D0044,63136
D0044,63137
D0044,63138
D0044,63139
D0044,63140
D0044,63141
D0044,63143
D0044,63144
D0044,63146
D0044,63147
D0044,63155
D0044,63301
D0044,63303
D0044,63304
D0044,63330
D0044,63341
D0044,63343
D0044,63347
D0044,63348
D0044,63349
D0044,63350
D0044,63351
D0044,63362
D0044,63366
D0044,63367
D0044,63368
D0044,63369
D0044,63370
D0044,63373
D0044,63376
D0044,63377
D0044,63379
D0044,63381
D0044,63383
D0044,63385
D0044,63386
D0044,63387
D0044,63389
D0044,63390
D0045,63013
D0045,63015
D0045,63025
D0045,63037
D0045,63039
D0045,63055
D0045,63056
D0045,63060
D0045,63061
D0045,63068
D0045,63069
D0045,63072
D0045,63073
D0045,63077
D0045,63084
D0045,63089
D0045,63090
D0045,63091
D0045,63332
D0045,63357
D0046,63019
D0046,63020
D0046,63028
D0046,63030
D0046,63036
D0046,63047
D0046,63048
D0046,63050
D0046,63070
D0046,63071
D0046,63079
D0046,63080
D0046,63087
D0046,63601
D0046,63620
D0046,63621
D0046,63622
D0046,63623
D0046,63624
D0046,63625
D0046,63626
D0046,63627
D0046,63628
D0046,63630
D0046,63631
D0046,63637
D0046,63640
D0046,63645
D0046,63648
D0046,63650
D0046,63653
D0046,63654
D0046,63655
D0046,63656
D0046,63660
D0046,63663
D0046,63664
D0046,63670
D0046,63673
D0046,63674
D0046,65014
D0046,65066
D0046,65439
D0046,65441
D0046,65453
D0046,65456
D0046,65535
D0046,65565
D0046,65566
D0047,63014
D0047,63333
D0047,63334
D0047,63336
D0047,63339
D0047,63344
D0047,63345
D0047,63352
D0047,63353
D0047,63359
D0047,63361
D0047,63363
D0047,63382
D0047,63384
D0047,63433
D0047,63436
D0047,63441
D0047,63462
D0047,65041
D0047,65061
D0047,65062
D0047,65067
D0047,65069
D0047,65232
D0047,65264
D0047,65265
D0047,65280
D0047,65282
D0047,65285
D0048,63401
D0048,63434
D0048,63435
D0048,63437
D0048,63438
D0048,63439
D0048,63440
D0048,63443
D0048,63447
D0048,63448
D0048,63450
D0048,63451
D0048,63452
D0048,63454
D0048,63456
D0048,63457
D0048,63459
D0048,63461
D0048,63463
D0048,63464
D0048,63467
D0048,63468
D0048,63469
D0048,63471
D0048,63473
D0048,65283
D0049,52542
D0049,63432
D0049,63446
D0049,63458
D0049,63460
D0049,63501
D0049,63531
D0049,63533
D0049,63536
D0049,63537
D0049,63538
D0049,63540
D0049,63541
D0049,63543
D0049,63544
D0049,63546
D0049,63547
D0049,63548
D0049,63549
D0049,63551
D0049,63555
D0049,63557
D0049,63559
D0049,63560
D0049,63561
D0049,63563
D0049,63565
D0049,63567
D0049,64655
D0049,64672
D0050,63431
D0050,63530
D0050,63532
D0050,63534
D0050,63552
D0050,63558
D0050,65247
D0051,63539
D0051,63545
D0051,63556
D0051,63566
D0051,64628
D0051,64630
D0051,64631
D0051,64645
D0051,64646
D0051,64651
D0051,64653
D0051,64658
D0051,64660
D0051,64661
D0051,64667
D0051,64673
D0051,64674
D0051,64676
D0051,64681
D0052,63629
D0052,65001
D0052,65075
D0052,65401
D0052,65436
D0052,65440
D0052,65443
D0052,65444
D0052,65446
D0052,65449
D0052,65457
D0052,65459
D0052,65461
D0052,65462
D0052,65479
D0052,65483
D0052,65501
D0052,65529
D0052,65541
D0052,65542
D0052,65550
D0052,65552
D0052,65555
D0052,65557
D0052,65559
D0052,65560
D0052,65564
D0052,65570
D0052,65580
D0052,65582
D0052,65584
D0052,65586
D0052,65589
D0053,63636
D0053,63665
D0053,63675
D0053,63735
D0053,63763
D0053,63784
D0053,63801
D0053,63820
D0053,63821
D0053,63822
D0053,63823
D0053,63824
D0053,63825
D0053,63826
D0053,63827
D0053,63828
D0053,63829
D0053,63830
D0053,63833
D0053,63834
D0053,63837
D0053,63839
D0053,63841
D0053,63845
D0053,63846
D0053,63847
D0053,63848
D0053,63849
D0053,63851
D0053,63852
D0053,63853
D0053,63855
D0053,63857
D0053,63860
D0053,63862
D0053,63863
D0053,63866
D0053,63867
D0053,63868
D0053,63869
D0053,63870
D0053,63873
D0053,63874
D0053,63876
D0053,63877
D0053,63878
D0053,63879
D0053,63880
D0053,63882
D0053,63901
D0053,63902
D0053,63932
D0053,63933
D0053,63934
D0053,63935
D0053,63936
D0053,63939
D0053,63940
D0053,63941
D0053,63942
D0053,63943
D0053,63944
D0053,63945
D0053,63951
D0053,63952
D0053,63953
D0053,63954
D0053,63955
D0053,63956
D0053,63957
D0053,63960
D0053,63961
D0053,63962
D0053,63964
D0053,63966
D0053,63967
D0054,63662
D0054,63701
D0054,63703
D0054,63730
D0054,63732
D0054,63736
D0054,63738
D0054,63739
D0054,63740
D0054,63742
D0054,63743
D0054,63744
D0054,63745
D0054,63746
D0054,63747
D0054,63748
D0054,63750
D0054,63751
D0054,63755
D0054,63758
D0054,63760
D0054,63764
D0054,63766
D0054,63767
D0054,63769
D0054,63770
D0054,63771
D0054,63774
D0054,63775
D0054,63780
D0054,63781
D0054,63782
D0054,63783
D0054,63785
D0054,63787
D0055,64011
D0055,64012
D0055,64014
D0055,64015
D0055,64016
D0055,64029
D0055,64030
D0055,64034
D0055,64050
D0055,64052
D0055,64053
D0055,64054
D0055,64055
D0055,64056
D0055,64057
D0055,64058
D0055,64063
D0055,64064
D0055,64065
D0055,64070
D0055,64075
D0055,64078
D0055,64080
D0055,64081
D0055,64082
D0055,64083
D0055,64086
D0055,64090
D0055,64102
D0055,64105
D0055,64106
D0055,64108
D0055,64109
D0055,64110
D0055,64111
D0055,64112
D0055,64113
D0055,64114
D0055,64126
D0055,64127
D0055,64128
D0055,64129
D0055,64130
D0055,64131
D0055,64132
D0055,64133
D0055,64134
D0055,64136
D0055,64137
D0055,64138
D0055,64139
D0055,64145
D0055,64146
D0055,64147
D0055,64149
D0055,64192
D0055,64701
D0055,64725
D0055,64739
D0055,64743
D0055,64747
D0056,64601
D0056,64635
D0056,64638
D0056,64641
D0056,64643
D0056,64648
D0056,64652
D0056,64654
D0056,64659
D0056,64664
D0056,64679
D0056,64683
D0056,64686
D0056,64688
D0057,64019
D0057,64040
D0057,64061
D0057,64071
D0057,64093
D0057,64726
D0057,64733
D0057,64735
D0057,64740
D0057,64761
D0057,64763
D0057,64770
D0057,64788
D0057,65305
D0057,65323
D0057,65336
D0057,65360
D0058,64720
D0058,64722
D0058,64723
D0058,64724
D0058,64730
D0058,64742
D0058,64745
D0058,64746
D0058,64752
D0058,64765
D0058,64779
D0058,64780
D0059,64017
D0059,64024
D0059,64035
D0059,64036
D0059,64048
D0059,64060
D0059,64062
D0059,64068
D0059,64072
D0059,64077
D0059,64079
D0059,64084
D0059,64085
D0059,64092
D0059,64098
D0059,64101
D0059,64116
D0059,64117
D0059,64118
D0059,64119
D0059,64120
D0059,64123
D0059,64124
D0059,64125
D0059,64150
D0059,64151
D0059,64152
D0059,64153
D0059,64154
D0059,64155
D0059,64156
D0059,64157
D0059,64158
D0059,64161
D0059,64163
D0059,64165
D0059,64167
D0059,64465
D0059,64477
D0059,64624
D0059,64637
D0059,64650
D0059,64656
D0059,64668
D0059,64671
D0059,66118
D0060,64401
D0060,64421
D0060,64430
D0060,64436
D0060,64439
D0060,64440
D0060,64443
D0060,64448
D0060,64449
D0060,64454
D0060,64459
D0060,64474
D0060,64480
D0060,64483
D0060,64484
D0060,64485
D0060,64490
D0060,64494
D0060,64501
D0060,64503
D0060,64504
D0060,64505
D0060,64506
D0060,64507
D0060,66024
D0061,64423
D0061,64427
D0061,64428
D0061,64431
D0061,64434
D0061,64445
D0061,64446
D0061,64451
D0061,64455
D0061,64461
D0061,64466
D0061,64468
D0061,64470
D0061,64473
D0061,64476
D0061,64479
D0061,64482
D0061,64487
D0061,64491
D0061,64496
D0061,64498
D0062,64424
D0062,64426
D0062,64442
D0062,64467
D0062,64481
D0062,64632
D0062,64636
D0062,64642
D0062,64657
D0063,64422
D0063,64429
D0063,64469
D0063,64493
D0063,64497
D0063,64620
D0063,64625
D0063,64640
D0063,64644
D0063,64647
D0063,64649
D0063,64670
D0063,64689
D0064,64734
D0064,66007
D0064,66010
D0064,66012
D0064,66013
D0064,66018
D0064,66019
D0064,66021
D0064,66026
D0064,66030
D0064,66031
D0064,66033
D0064,66040
D0064,66042
D0064,66052
D0064,66053
D0064,66056
D0064,66061
D0064,66062
D0064,66064
D0064,66071
D0064,66072
D0064,66075
D0064,66083
D0064,66085
D0064,66086
D0064,66092
D0064,66101
D0064,66102
D0064,66103
D0064,66104
D0064,66105
D0064,66106
D0064,66109
D0064,66111
D0064,66112
D0064,66115
D0064,66202
D0064,66203
D0064,66204
D0064,66205
D0064,66206
D0064,66207
D0064,66208
D0064,66209
D0064,66210
D0064,66211
D0064,66212
D0064,66213
D0064,66214
D0064,66215
D0064,66216
D0064,66217
D0064,66218
D0064,66219
D0064,66220
D0064,66221
D0064,66223
D0064,66224
D0064,66226
D0064,66227
D0064,66701
D0064,66711
D0064,66738
D0064,66741
D0064,66746
D0064,66754
D0064,66767
D0064,66769
D0064,66779
D0065,64748
D0065,64756
D0065,64759
D0065,64762
D0065,64784
D0065,65682
D0066,64755
D0066,64801
D0066,64804
D0066,64830
D0066,64831
D0066,64832
D0066,64833
D0066,64834
D0066,64835
D0066,64836
D0066,64840
D0066,64841
D0066,64843
D0066,64844
D0066,64847
D0066,64849
D0066,64850
D0066,64854
D0066,64855
D0066,64856
D0066,64857
D0066,64858
D0066,64859
D0066,64861
D0066,64862
D0066,64863
D0066,64865
D0066,64866
D0066,64867
D0066,64870
D0066,65730
D0066,66713
D0066,66725
D0066,66728
D0066,66739
D0066,66770
D0066,66773
D0066,66778
D0067,64738
D0067,64776
D0067,65601
D0067,65603
D0067,65613
D0067,65617
D0067,65635
D0067,65640
D0067,65649
D0067,65650
D0067,65663
D0067,65668
D0067,65674
D0067,65710
D0067,65724
D0067,65727
D0067,65767
D0067,65774
D0067,65779
D0067,65785
D0068,63388
D0068,65010
D0068,65039
D0068,65059
D0068,65068
D0068,65077
D0068,65201
D0068,65202
D0068,65203
D0068,65215
D0068,65230
D0068,65231
D0068,65239
D0068,65240
D0068,65243
D0068,65244
D0068,65246
D0068,65248
D0068,65251
D0068,65254
D0068,65255
D0068,65256
D0068,65257
D0068,65258
D0068,65259
D0068,65260
D0068,65261
D0068,65262
D0068,65263
D0068,65270
D0068,65275
D0068,65278
D0068,65279
D0068,65281
D0068,65284
D0068,65287
D0069,65011
D0069,65013
D0069,65016
D0069,65018
D0069,65023
D0069,65024
D0069,65025
D0069,65026
D0069,65032
D0069,65034
D0069,65035
D0069,65040
D0069,65043
D0069,65046
D0069,65047
D0069,65048
D0069,65050
D0069,65051
D0069,65053
D0069,65054
D0069,65058
D0069,65063
D0069,65064
D0069,65072
D0069,65074
D0069,65076
D0069,65080
D0069,65081
D0069,65084
D0069,65085
D0069,65101
D0069,65109
D0069,65329
D0069,65354
D0070,65017
D0070,65020
D0070,65037
D0070,65049
D0070,65052
D0070,65065
D0070,65078
D0070,65079
D0070,65082
D0070,65083
D0070,65324
D0070,65486
D0070,65591
D0070,65732
D0070,65786
D0070,65787
D0071,65233
D0071,65237
D0071,65250
D0071,65274
D0071,65276
D0071,65322
D0072,65438
D0072,65464
D0072,65466
D0072,65468
D0072,65548
D0072,65571
D0072,65588
D0072,65606
D0072,65609
D0072,65618
D0072,65626
D0072,65637
D0072,65655
D0072,65676
D0072,65690
D0072,65692
D0072,65729
D0072,65733
D0072,65760
D0072,65761
D0072,65766
D0072,65768
D0072,65775
D0072,65777
D0072,65778
D0072,65784
D0072,65788
D0072,65789
D0072,65790
D0072,65791
D0072,65793
D0073,64842
D0073,64848
D0073,64873
D0073,64874
D0073,65463
D0073,65470
D0073,65484
D0073,65536
D0073,65543
D0073,65567
D0073,65590
D0073,65604
D0073,65605
D0073,65608
D0073,65610
D0073,65611
D0073,65612
D0073,65614
D0073,65616
D0073,65619
D0073,65620
D0073,65622
D0073,65623
D0073,65624
D0073,65625
D0073,65627
D0073,65629
D0073,65630
D0073,65631
D0073,65632
D0073,65633
D0073,65638
D0073,65641
D0073,65644
D0073,65646
D0073,65647
D0073,65648
D0073,65652
D0073,65653
D0073,65654
D0073,65656
D0073,65657
D0073,65658
D0073,65660
D0073,65661
D0073,65662
D0073,65664
D0073,65667
D0073,65669
D0073,65672
D0073,65679
D0073,65680
D0073,65681
D0073,65685
D0073,65686
D0073,65689
D0073,65702
D0073,65704
D0073,65705
D0073,65706
D0073,65707
D0073,65708
D0073,65711
D0073,65712
D0073,65713
D0073,65714
D0073,65715
D0073,65717
D0073,65720
D0073,65721
D0073,65722
D0073,65723
D0073,65725
D0073,65728
D0073,65731
D0073,65734
D0073,65737
D0073,65738
D0073,65739
D0073,65740
D0073,65742
D0073,65744
D0073,65745
D0073,65746
D0073,65747
D0073,65752
D0073,65753
D0073,65754
D0073,65755
D0073,65756
D0073,65757
D0073,65759
D0073,65762
D0073,65764
D0073,65769
D0073,65770
D0073,65771
D0073,65772
D0073,65773
D0073,65781
D0073,65783
D0073,65802
D0073,65803
D0073,65804
D0073,65806
D0073,65807
D0073,65809
D0073,65810
D0074,66006
D0074,66025
D0074,66044
D0074,66045
D0074,66046
D0074,66047
D0074,66049
D0074,66050
D0075,66015
D0075,66716
D0075,66749
D0075,66751
D0075,66755
D0075,66761
D0076,66035
D0076,66058
D0076,66094
D0076,66424
D0076,66434
D0076,66439
D0076,66527
D0076,66532
D0077,66054
D0077,66066
D0077,66070
D0077,66073
D0077,66088
D0077,66097
D0077,66402
D0077,66409
D0077,66413
D0077,66414
D0077,66423
D0077,66429
D0077,66431
D0077,66440
D0077,66451
D0077,66507
D0077,66512
D0077,66523
D0077,66533
D0077,66537
D0077,66539
D0077,66542
D0077,66543
D0077,66546
D0077,66603
D0077,66604
D0077,66605
D0077,66606
D0077,66607
D0077,66608
D0077,66609
D0077,66610
D0077,66611
D0077,66612
D0077,66614
D0077,66615
D0077,66616
D0077,66617
D0077,66618
D0077,66619
D0077,66621
D0077,66622
D0078,66406
D0078,66411
D0078,66412
D0078,66438
D0078,66508
D0078,66518
D0078,66541
D0078,66548
D0078,66945
D0079,66415
D0079,66416
D0079,66418
D0079,66419
D0079,66422
D0079,66427
D0079,66432
D0079,66436
D0079,66509
D0079,66516
D0079,66521
D0079,66536
D0079,66540
D0079,66544
D0079,66549
D0079,66550
D0079,66552
D0080,66408
D0080,66425
D0080,66428
D0080,66515
D0080,66534
D0081,66441
D0081,66442
D0081,66514
D0081,66838
D0081,66840
D0081,66843
D0081,66849
D0081,66850
D0081,66851
D0081,66858
D0081,66859
D0081,66861
D0081,66866
D0081,66872
D0081,67041
D0081,67053
D0081,67056
D0081,67062
D0081,67063
D0081,67073
D0081,67107
D0081,67114
D0081,67117
D0081,67151
D0081,67154
D0081,67401
D0081,67416
D0081,67418
D0081,67422
D0081,67423
D0081,67425
D0081,67428
D0081,67431
D0081,67436
D0081,67438
D0081,67442
D0081,67443
D0081,67448
D0081,67449
D0081,67451
D0081,67455
D0081,67456
D0081,67460
D0081,67464
D0081,67467
D0081,67470
D0081,67475
D0081,67480
D0081,67481
D0081,67483
D0081,67484
D0081,67491
D0081,67492
D0081,67546
D0081,68662
D0081,68667
D0082,66510
D0082,66524
D0082,66528
D0082,66758
D0082,66783
D0082,66801
D0082,66830
D0082,66833
D0082,66835
D0082,66839
D0082,66845
D0082,66852
D0082,66854
D0082,66856
D0082,66857
D0082,66860
D0082,66864
D0082,66865
D0082,66868
D0082,66869
D0082,66871
D0083,64769
D0083,66712
D0083,66724
D0083,66734
D0083,66735
D0083,66743
D0083,66753
D0083,66756
D0083,66760
D0083,66762
D0083,66763
D0083,66780
D0083,66781
D0083,66782
D0084,66740
D0084,66771
D0084,67330
D0084,67332
D0084,67336
D0084,67337
D0084,67340
D0084,67341
D0084,67342
D0084,67351
D0084,67354
D0084,67356
D0084,67357
D0085,66777
D0085,66853
D0085,66862
D0085,66863
D0085,66870
D0085,67023
D0085,67045
D0085,67047
D0085,67122
D0085,67137
D0085,67345
D0085,67346
D0085,67349
D0086,64437
D0086,66955
D0086,66958
D0086,68301
D0086,68303
D0086,68309
D0086,68310
D0086,68315
D0086,68318
D0086,68322
D0086,68323
D0086,68326
D0086,68327
D0086,68331
D0086,68335
D0086,68337
D0086,68338
D0086,68340
D0086,68341
D0086,68342
D0086,68344
D0086,68350
D0086,68352
D0086,68355
D0086,68357
D0086,68362
D0086,68370
D0086,68375
D0086,68376
D0086,68377
D0086,68381
D0086,68414
D0086,68415
D0086,68419
D0086,68420
D0086,68422
D0086,68424
D0086,68431
D0086,68433
D0086,68437
D0086,68440
D0086,68447
D0086,68457
D0086,68458
D0086,68466
D0086,68964
D0087,66935
D0087,66939
D0087,66940
D0087,66959
D0087,66960
D0087,66964
D0087,66966
D0087,68325
D0088,66937
D0088,66938
D0088,66944
D0088,66953
D0088,66962
D0088,67432
D0088,67447
D0088,67466
D0088,67468
D0088,67487
D0089,66949
D0089,66963
D0089,67420
D0089,67430
D0089,67437
D0089,67445
D0089,67446
D0089,67452
D0089,67478
D0090,67001
D0090,67002
D0090,67004
D0090,67013
D0090,67016
D0090,67017
D0090,67025
D0090,67026
D0090,67030
D0090,67031
D0090,67037
D0090,67050
D0090,67052
D0090,67055
D0090,67060
D0090,67067
D0090,67101
D0090,67106
D0090,67108
D0090,67110
D0090,67118
D0090,67120
D0090,67133
D0090,67135
D0090,67147
D0090,67149
D0090,67202
D0090,67203
D0090,67204
D0090,67205
D0090,67206
D0090,67207
D0090,67208
D0090,67209
D0090,67210
D0090,67211
D0090,67212
D0090,67213
D0090,67214
D0090,67215
D0090,67216
D0090,67217
D0090,67218
D0090,67219
D0090,67220
D0090,67223
D0090,67226
D0090,67227
D0090,67228
D0090,67230
D0090,67232
D0090,67235
D0090,67260
D0091,67020
D0091,67427
D0091,67444
D0091,67457
D0091,67501
D0091,67502
D0091,67505
D0091,67510
D0091,67512
D0091,67514
D0091,67522
D0091,67524
D0091,67543
D0091,67554
D0091,67561
D0091,67566
D0091,67568
D0091,67573
D0091,67576
D0091,67578
D0091,67579
D0091,67581
D0093,67035
D0093,67068
D0093,67111
D0093,67112
D0093,67142
D0093,67570
D0095,67410
D0095,67441
D0095,67458
D0095,67482
D0098,67439
D0098,67450
D0098,67454
D0098,67459
D0098,67490
D0099,67511
D0099,67525
D0099,67526
D0099,67530
D0099,67544
D0099,67545
D0099,67564
D0099,67567
D0102,67029
D0102,67054
D0102,67059
D0102,67109
D0102,67127
D0102,67155
D0102,67513
D0102,67515
D0102,67516
D0102,67518
D0102,67523
D0102,67547
D0102,67548
D0102,67552
D0102,67559
D0102,67560
D0102,67563
D0102,67575
D0102,67584
D0102,67731
D0102,67733
D0102,67735
D0102,67736
D0102,67737
D0102,67738
D0102,67741
D0102,67752
D0102,67756
D0102,67758
D0102,67761
D0102,67762
D0102,67801
D0102,67831
D0102,67834
D0102,67835
D0102,67836
D0102,67837
D0102,67838
D0102,67839
D0102,67840
D0102,67841
D0102,67842
D0102,67843
D0102,67844
D0102,67846
D0102,67849
D0102,67850
D0102,67851
D0102,67853
D0102,67854
D0102,67855
D0102,67857
D0102,67859
D0102,67860
D0102,67861
D0102,67862
D0102,67863
D0102,67864
D0102,67865
D0102,67867
D0102,67868
D0102,67869
D0102,67870
D0102,67871
D0102,67876
D0102,67877
D0102,67878
D0102,67879
D0102,67880
D0102,67882
D0102,67901
D0102,67950
D0102,67951
D0102,67952
D0102,67953
D0102,67954
D0102,68778
D0102,69030
D0102,69140
D0103,67521
D0103,67572
D0103,67631
D0103,67637
D0103,67656
D0103,67659
D0103,67672
D0104,67622
D0104,67629
D0104,67645
D0104,67653
D0104,67654
D0104,69046
D0105,67625
D0105,67632
D0105,67651
D0105,67663
D0105,67669
D0105,67675
D0106,67635
D0106,67643
D0106,67650
D0106,67701
D0106,67732
D0106,67734
D0106,67740
D0106,67743
D0106,67745
D0106,67747
D0106,67748
D0106,67749
D0106,67751
D0106,67753
D0106,67757
D0106,67764
D0114,68002
D0114,68015
D0114,68018
D0114,68025
D0114,68031
D0114,68044
D0114,68057
D0114,68072
D0114,68621
D0114,68648
D0114,68649
D0114,68664
D0115,68004
D0115,68047
D0115,68055
D0115,68062
D0115,68067
D0115,68633
D0115,68641
D0115,68710
D0115,68716
D0115,68717
D0115,68723
D0115,68728
D0115,68732
D0115,68733
D0115,68745
D0115,68768
D0115,68784
D0115,68787
D0115,68788
D0115,68790
D0115,68791
D0116,68014
D0116,68033
D0116,68040
D0116,68041
D0116,68050
D0116,68066
D0116,68070
D0116,68624
D0116,68626
D0116,68632
D0116,68658
D0117,68305
D0117,68320
D0117,68321
D0117,68378
D0117,68379
D0117,68442
D0118,68313
D0118,68314
D0118,68316
D0118,68319
D0118,68328
D0118,68333
D0118,68343
D0118,68351
D0118,68354
D0118,68359
D0118,68360
D0118,68364
D0118,68367
D0118,68401
D0118,68405
D0118,68434
D0118,68439
D0118,68445
D0118,68456
D0118,68460
D0118,68464
D0118,68465
D0118,68467
D0118,68623
D0118,68628
D0118,68635
D0118,68638
D0118,68651
D0118,68654
D0118,68666
D0118,68669
D0118,68816
D0118,68826
D0118,68846
D0119,68304
D0119,68317
D0119,68336
D0119,68339
D0119,68347
D0119,68349
D0119,68358
D0119,68366
D0119,68368
D0119,68372
D0119,68402
D0119,68404
D0119,68418
D0119,68423
D0119,68428
D0119,68430
D0119,68438
D0119,68461
D0119,68462
D0119,68502
D0119,68503
D0119,68504
D0119,68505
D0119,68506
D0119,68507
D0119,68508
D0119,68510
D0119,68512
D0119,68514
D0119,68516
D0119,68517
D0119,68520
D0119,68521
D0119,68522
D0119,68523
D0119,68524
D0119,68526
D0119,68527
D0119,68528
D0119,68531
D0119,68532
D0120,68329
D0120,68332
D0120,68348
D0120,68380
D0120,68441
D0120,68443
D0120,68450
D0121,68361
D0121,68365
D0121,68406
D0121,68416
D0121,68436
D0121,68444
D0121,68453
D0122,66936
D0122,66941
D0122,66970
D0122,68371
D0122,68452
D0122,68818
D0122,68841
D0122,68843
D0122,68854
D0122,68901
D0122,68925
D0122,68928
D0122,68930
D0122,68933
D0122,68934
D0122,68935
D0122,68938
D0122,68941
D0122,68942
D0122,68943
D0122,68944
D0122,68952
D0122,68954
D0122,68955
D0122,68956
D0122,68957
D0122,68961
D0122,68970
D0122,68973
D0122,68974
D0122,68975
D0122,68978
D0122,68979
D0122,68980
D0123,68620
D0123,68627
D0123,68652
D0123,68655
D0123,68660
D0123,68665
D0123,68758
D0124,68636
D0124,68720
D0124,68726
D0124,68756
D0124,68761
D0125,68711
D0125,68713
D0125,68719
D0125,68722
D0125,68725
D0125,68734
D0125,68735
D0125,68742
D0125,68746
D0125,68755
D0125,68763
D0125,68766
D0125,68777
D0125,68780
D0126,68714
D0126,68753
D0126,68759
D0126,68821
D0126,68879
D0126,69157
D0126,69210
D0126,69214
D0126,69217
D0127,68718
D0127,68724
D0127,68729
D0127,68749
D0127,68760
D0127,68764
D0127,68765
D0127,68769
D0127,68771
D0127,68773
D0127,68783
D0127,68786
D0127,68789
D0128,68801
D0128,68803
D0128,68810
D0128,68817
D0128,68820
D0128,68824
D0128,68827
D0128,68831
D0128,68832
D0128,68835
D0128,68838
D0128,68842
D0128,68853
D0128,68864
D0128,68865
D0128,68872
D0128,68873
D0128,68875
D0128,68882
D0128,68883
D0129,68812
D0129,68813
D0129,68814
D0129,68815
D0129,68822
